date,avg_expenditure_25_34,avg_expenditure_35_44,avg_expenditure_45_54,avg_expenditure_55_64,CPI,employees_construction,GDP,HCAI_GOVT,HCAI_GSE,HCAI_PP,home_ownership_rate,houses_for_sale_to_sold,industrial_production_cement,private_job_gains,MORTGAGE30US,pvt_owned_house_under_const,nonresidential_const_val,permits,personal_saving_rate,population,house_units_completed,producer_price_index_concrete_brick,residential_const_val,retail_sales_home_furnishing_stores,target,UNRATE,unrate_construction,avg_expenditure_35_54,gdp_per_capita,CPI_TREND,GDP_RATE,GDP_TREND,EMP_CONST_RATE,EMP_CONST_TREND,HCAI,houses_for_sale_to_sold_rate,HOUSES_S2S_TREND,industrial_production_cement_cum,cpi_cum,houses_for_sale_to_sold_cum,private_job_gains_cum,pvt_owned_house_under_const_cum,permits_cum,house_units_completed_cum,industrial_production_cement_rate,pvt_owned_house_under_const_rate,permits_rate,private_job_gains_rate,house_units_completed_rate,PERMITS_TREND,private_job_gains_trend,pvt_owned_house_under_const_trend,house_units_completed_trend
2015-09-30,51437.0,64627.0,68729.0,58157.0,-0.155675658,6508,18323.7,9.775,2.231,2.388,64.3,1.7749523509116738,114.3883,2415.67,3.89,939.0,425801,1144,7.4,321622.34,1040.0,208.4,447202,9045,173.84799999999998,5.0,1.7047480922384253,133356.0,0.05697272148445907,DOWN,0.028092368144807253,UP,0.041731545508203724,UP,4.798,0.05117811915655282,UP,21985.6173,31.474026641000002,306.56734538975877,437933.0399999995,158539.0,230132,219803.0,0.05980929007590682,0.06757286884415355,0.06155685839705331,0.06829213905257989,0.05284061219002295,UP,UP,UP,UP
2015-10-31,51647.0,64862.0,69071.0,58367.0,-0.044968375,6547,18332.079,9.805,2.23,2.432,64.17,1.7227665977411035,113.1105,2539.0,3.796,943.0,419386,1160,7.5,321831.0,985.0,208.4,448312,9162,174.81099999999998,5.0,1.824549292051046,133933.0,0.056961818469942305,DOWN,0.02650668102074307,UP,0.04498650151638985,UP,4.822333333333334,0.032481964218134624,UP,22098.7278,31.429058266000002,308.29011198749987,440472.0399999995,159482.0,231292,220788.0,0.059763896397253914,0.06807872139255791,0.061541902895454546,0.068178056938703,0.05290891231189574,UP,UP,UP,UP
2015-11-30,51857.0,65097.0,69413.0,58577.0,-0.211068038,6598,18363.159000000003,9.945,2.26,2.492,64.03999999999999,1.7047480922384253,112.979,2539.0,3.9425,962.0,420334,1244,7.3,322005.33,1000.0,208.4,447200,9152,175.755,5.1,1.824549292051046,134510.0,0.05702750013485802,DOWN,0.025612199025593155,UP,0.05067128975828291,UP,4.899,-0.02073564058603819,DOWN,22211.7068,31.217990228,309.9948600797383,443011.0399999995,160444.0,232536,221788.0,0.06006255967001712,0.06864390094649384,0.06204853305693349,0.06806529527780375,0.05331528420825783,UP,UP,UP,UP
2015-12-31,52067.0,65332.0,69755.0,58787.0,-0.341709644,6630,18394.239,10.085,2.29,2.552,63.91,1.62924053973028,119.8914,2539.0,3.964,970.0,414654,1212,7.4,322179.66,1023.0,208.4,453227,9361,176.55599999999998,5.0,2.0149030205422647,135087.0,0.057093110719652514,DOWN,0.02472153510754796,UP,0.05216689965297463,UP,4.975666666666666,0.0,DOWN,22331.5982,30.876280584,311.6241006194686,445550.0399999995,161414.0,233748,222811.0,0.06030221534684892,0.06917254986314225,0.06235393849309786,0.06795383127555048,0.053385759665849235,UP,UP,UP,UP
2016-01-31,52127.0,65426.0,69871.0,58995.0,0.165310221,6631,18425.306,10.217,2.321,2.614,63.8,1.7227665977411035,116.8221,2348.67,3.8725,968.0,414134,1161,7.7,322354.0,1056.0,214.8,456059,9239,177.291,4.8,2.1400661634962708,135297.0,0.057158608238148126,UP,0.023834070134988606,UP,0.04803641422796445,UP,5.050666666666667,0.09373783606173434,UP,22448.4203,31.041590805,313.3468672172097,447898.7099999995,162382.0,234909,223867.0,0.060399205693155426,0.06965643042239367,0.06254342726536728,0.06765923432072812,0.05360772856991147,UP,UP,UP,UP
2016-02-29,52192.0,65518.0,69989.0,59209.0,0.082307653,6640,18487.406,10.147,2.321,2.584,63.7,1.7047480922384253,119.0387,2348.67,3.66,982.0,420458,1187,7.2,322526.33,1037.0,214.8,462677,9277,177.658,4.9,2.163323025660538,135507.0,0.057320610072362145,UP,0.023456753658226557,UP,0.04292636579167541,UP,5.017333333333333,0.12523766850604715,UP,22567.459000000003,31.123898458,315.05161530944815,450247.3799999995,163364.0,236096,224904.0,0.06104649177224289,0.07022050807349578,0.06248947882149507,0.0673677962454001,0.05417023348843115,UP,UP,UP,UP
2016-03-31,52257.0,65610.0,70107.0,59423.0,0.430600014,6678,18549.506,10.077,2.321,2.554,63.6,1.7047480922384253,118.9531,2348.67,3.694,987.0,433085,1114,7.6,322698.66,1003.0,215.0,471006,9236,178.18900000000002,5.0,2.163323025660538,135717.0,0.057482438879665636,UP,0.023082104428333423,UP,0.052886593405014684,UP,4.984,0.045303373636835544,UP,22686.4121,31.554498472,316.7563634016866,452596.04999999946,164351.0,237210,225907.0,0.06169450637103748,0.07072368126053258,0.06237513076268792,0.06707946650067989,0.054960809978798916,UP,UP,UP,UP
2016-04-30,52322.0,65702.0,70225.0,59637.0,0.474106798,6702,18611.617,10.017,2.318,2.535,63.5,1.6094379124341003,109.6885,2526.67,3.605,998.0,435537,1158,7.2,322871.0,945.0,215.7,468968,9203,178.804,5.1,1.791759469228055,135927.0,0.0576441272210883,UP,0.022710190589010814,UP,0.04735878085114502,UP,4.956666666666666,0.012632097885389468,UP,22796.1006,32.02860527,318.3658013141207,455122.71999999945,165349.0,238368,226852.0,0.06170321962585383,0.07112526992767125,0.06202679919907863,0.06679301879110965,0.054464769410250254,UP,UP,UP,UP
2016-05-31,52387.0,65794.0,70343.0,59851.0,0.4045791,6689,18666.227,9.957,2.318,2.535,63.5,1.62924053973028,107.6508,2526.67,3.6,1010.0,443754,1196,6.9,323071.67,1000.0,215.7,469364,9278,179.47299999999998,4.8,1.6486586255873816,136137.0,0.05777735633706292,UP,0.023567339517827943,UP,0.03995651974712187,UP,4.9366666666666665,0.01222898436821939,UP,22903.7514,32.43318437,319.995041853851,457649.38999999943,166359.0,239564,227852.0,0.06153947115055876,0.07152976384698678,0.061370003148973847,0.06650981469710186,0.054163535988811955,UP,UP,UP,UP
2016-06-30,52452.0,65886.0,70461.0,60065.0,0.328436617,6701,18720.837,9.897,2.318,2.535,63.53,1.667706820558076,110.6206,2526.67,3.568,1016.0,452349,1208,6.6,323272.34,1109.0,215.7,474824,9422,180.135,4.9,1.5260563034950492,136347.0,0.057910420050165744,UP,0.02442021662869536,UP,0.03957296142628008,UP,4.916666666666667,-0.01114593741749799,DOWN,23014.372,32.761620987,321.66274867440904,460176.0599999994,167375.0,240772,228961.0,0.061383532415142855,0.07184982397204434,0.06029786187450353,0.06622979942361991,0.054571801272746336,UP,UP,UP,UP
2016-07-31,52517.0,65978.0,70579.0,60279.0,-0.16181364,6735,18775.459,9.849,2.307,2.54,63.56,1.5040773967762742,105.6264,2448.0,3.44,1033.0,456046,1190,6.8,323473.0,1072.0,215.7,476891,9350,180.875,4.8,1.5040773967762742,136557.0,0.05804335755998182,DOWN,0.0252693293449109,UP,0.03983263010613674,UP,4.898666666666667,-0.09178231827044653,DOWN,23119.9984,32.599807347,323.1668260711853,462624.0599999994,168408.0,241962,230033.0,0.060764507258415854,0.07219048027637195,0.06021167735779379,0.0659421854176162,0.05469607271911176,UP,UP,UP,UP
2016-08-31,52582.0,66070.0,70697.0,60493.0,0.091843011,6736,18839.649,9.889,2.357,2.55,63.59,1.6094379124341003,105.0128,2448.0,3.435,1038.0,457364,1205,6.8,323664.67,1054.0,215.7,480151,9333,181.893,4.9,1.62924053973028,136767.0,0.05820730758163998,UP,0.028225224314944154,UP,0.03720374622402702,UP,4.9319999999999995,0.0,DOWN,23225.0112,32.691650358000004,324.7762639836194,465072.0599999994,169446.0,243167,231087.0,0.06005773812712063,0.07247411456724372,0.06007884966121488,0.06565768063642957,0.05480531095029064,UP,UP,UP,UP
2016-09-30,52647.0,66162.0,70815.0,60707.0,0.240399586,6768,18903.839,9.929,2.407,2.56,63.6,1.6486586255873816,105.015,2448.0,3.46,1038.0,458953,1280,6.8,323856.34,1035.0,215.7,481668,9487,182.857,5.0,1.6486586255873816,136977.0,0.058371063540086934,UP,0.03116971921301218,UP,0.03917343294713079,UP,4.965333333333334,-0.07381157491368921,DOWN,23330.0262,32.932049944000006,326.42492260920676,467520.0599999994,170484.0,244447,232122.0,0.05935272857653448,0.07264083084527594,0.060345459159427184,0.06537623492180022,0.054531404870283094,UP,UP,UP,UP
2016-10-31,52712.0,66254.0,70933.0,60921.0,0.124674851,6799,18968.041,9.96,2.457,2.578,63.63,1.6486586255873816,106.1325,2605.67,3.47,1053.0,453716,1278,6.9,324048.0,1070.0,215.7,495934,9391,183.768,4.9,1.7404661748405046,137187.0,0.05853466461758752,UP,0.034103034254072906,UP,0.03776861308536832,UP,4.998333333333334,-0.043969482557773165,DOWN,23436.1587,33.05672479500001,328.0735812347941,470125.7299999994,171537.0,245725,233192.0,0.05876003203711529,0.07286792358497715,0.06053204292974678,0.06515319953185994,0.05465918347061568,UP,UP,UP,UP
2016-11-30,52777.0,66346.0,71051.0,61135.0,-0.155546087,6823,19030.001,10.07,2.467,2.598,63.66,1.6486586255873816,107.8348,2605.67,3.77,1042.0,468705,1236,7.0,324197.33,1244.0,215.7,504534,9358,184.753,4.7,1.7404661748405046,137397.0,0.05869882086937606,DOWN,0.03567030464121198,UP,0.03353268502689685,UP,5.045000000000001,-0.033455350235600576,DOWN,23543.9935,32.90117870800001,329.7222398603815,472731.3999999994,172579.0,246961,234436.0,0.058251251632096525,0.07291013061957599,0.0601853776736361,0.06493267177442501,0.05546065887050206,UP,UP,UP,UP
2016-12-31,52842.0,66438.0,71169.0,61349.0,0.032732139,6818,19091.961,10.18,2.477,2.618,63.690000000000005,1.6863989535702288,103.959,2605.67,4.198,1057.0,468739,1252,6.5,324346.66,1101.0,215.7,511697,9297,185.692,4.7,2.0014800002101243,137607.0,0.05886282596528048,UP,0.0372298386376536,UP,0.027961369517940114,UP,5.091666666666667,0.034481479158371194,UP,23647.9525,32.93391084700001,331.4086388139517,475337.06999999937,173636.0,248213,235537.0,0.057273900969930125,0.07298866090910133,0.060043636531643546,0.06471460958989754,0.055544135173989095,UP,UP,UP,UP
2017-01-31,53045.0,66660.0,71394.0,61648.0,0.582772789,6839,19153.912,10.28,2.501,2.642,63.5,1.667706820558076,104.5353,2383.0,4.15,1064.0,458822,1301,6.9,324496.0,1073.0,217.4,510825,9499,186.778,4.7,2.2407096892759584,138054.0,0.0590266505596371,UP,0.03878193094103238,UP,0.03088589972922851,UP,5.140999999999999,-0.03248196421813466,DOWN,23752.4878,33.51668363600001,333.0763456345098,477720.06999999937,174700.0,249514,236610.0,0.05646702801210358,0.07311863299377978,0.06031682073464733,0.06445782022762288,0.055361090562305156,UP,UP,UP,UP
2017-02-28,53252.0,66876.0,71622.0,61950.0,0.314611739,6886,19210.252,10.57,2.511,2.612,63.37,1.6486586255873816,109.9884,2383.0,4.1675,1071.0,450355,1240,7.2,324646.67,1152.0,217.4,532441,9498,187.294,4.6,2.174751721484161,138498.0,0.05917279853817691,UP,0.0383543513546172,UP,0.03637840142798959,UP,5.231,-0.033455350235600576,DOWN,23862.476199999997,33.83129537500001,334.72500426009714,480103.06999999937,175771.0,250754,237762.0,0.05579819025392457,0.07320117154680406,0.06023387688416962,0.06420364496791058,0.055596528848258955,UP,UP,UP,UP
2017-03-31,53459.0,67092.0,71850.0,62252.0,0.081279787,6907,19266.592,10.86,2.521,2.582,63.24,1.589235205116581,104.8562,2383.0,4.196,1071.0,451060,1285,7.2,324797.34,1162.0,217.2,528759,9576,188.03,4.4,2.128231705849268,138942.0,0.05931881092375941,UP,0.03792945359910944,UP,0.03371684858537306,UP,5.321000000000001,-0.07016445589044437,DOWN,23967.332399999996,33.91257516200001,336.31423946521375,482486.06999999937,176842.0,252039,238924.0,0.05492559378160349,0.07325229388521873,0.0606380126908518,0.06395204408767713,0.05602209957332507,UP,UP,UP,UP
2017-04-30,53666.0,67308.0,72078.0,62554.0,0.296553337,6917,19322.92,11.154,2.532,2.558,63.11,1.667706820558076,99.9622,2482.0,4.045,1074.0,448588,1258,7.2,324948.0,1066.0,219.2,534393,9434,188.812,4.5,1.840549633397487,139386.0,0.059464652805987415,UP,0.03750600043139533,UP,0.03157616030332897,UP,5.414666666666666,0.03556452610909275,UP,24067.294599999997,34.20912849900001,337.9819462857718,484968.06999999937,177916.0,253297,239990.0,0.05426435328510049,0.07325313716303271,0.06074701527998708,0.06351595684840894,0.05629943333763499,UP,UP,UP,UP
2017-05-31,53873.0,67524.0,72306.0,62856.0,0.085472183,6926,19401.51,11.144,2.622,2.538,63.1,1.6486586255873816,98.7456,2482.0,4.01,1070.0,449812,1209,7.8,325123.67,1170.0,219.2,537329,9507,189.723,4.4,1.667706820558076,139830.0,0.05967424641829369,UP,0.03863504987361719,UP,0.03481805984395932,UP,5.434666666666666,0.011848023401234885,UP,24166.040199999996,34.29460068200001,339.63060491135917,487450.06999999937,178986.0,254506,241160.0,0.05364763636029057,0.07315948669521807,0.060503806815976016,0.06308449774616046,0.05676431824520695,UP,UP,UP,UP
2017-06-30,54080.0,67740.0,72534.0,63158.0,0.090711101,6954,19480.1,11.134,2.712,2.518,63.2,1.6863989535702288,98.5332,2482.0,3.904,1072.0,444462,1329,7.5,325299.34,1238.0,219.2,537271,9570,190.626,4.3,1.5040773967762742,140274.0,0.05988361365873044,UP,0.03975625008306219,UP,0.03706026459463596,UP,5.454666666666667,0.011145937417497939,UP,24264.573399999997,34.385311783000006,341.3170038649294,489932.06999999937,180058.0,255835,242398.0,0.05289851148015498,0.07304221719866492,0.06068227782603925,0.06265759345357838,0.05702931996231343,UP,UP,UP,UP
2017-07-31,54287.0,67956.0,72762.0,63460.0,-0.068992264,6958,19558.693,11.134,2.816,2.485,63.3,1.791759469228055,96.3572,2572.33,3.9675,1075.0,438535,1264,7.6,325475.0,1174.0,219.2,541798,9529,191.546,4.3,1.589235205116581,140718.0,0.06009276595744681,DOWN,0.040869197578385544,UP,0.03257426686742296,UP,5.478333333333333,0.17501839595654092,UP,24360.930599999996,34.316319519000004,343.10876333415746,492504.3999999994,181133.0,257099,243572.0,0.052282669482440744,0.07284196143934889,0.06068053569352017,0.06258863576140679,0.05718980980856393,UP,UP,UP,UP
2017-08-31,54494.0,68172.0,72990.0,63762.0,0.29944523,6989,19666.783,11.224,2.856,2.515,63.4,1.824549292051046,96.2598,2572.33,3.88,1084.0,436401,1314,7.6,325637.67,1100.0,226.7,540873,9601,192.775,4.4,1.547562508716013,141162.0,0.060394680382033196,UP,0.04296743207293459,UP,0.036871207554966395,UP,5.531666666666666,0.12544799794719588,UP,24457.190399999996,34.61576474900001,344.93331262620853,495076.7299999994,182217.0,258413,244672.0,0.051694491636919866,0.07266399254375304,0.06081063014477438,0.06252039933384451,0.05712427508031226,UP,UP,UP,UP
2017-09-30,54701.0,68388.0,73218.0,64064.0,0.529490589,7003,19774.873,11.314,2.896,2.545,63.4,1.7047480922384253,96.0601,2572.33,3.805,1093.0,438373,1257,7.3,325800.34,1108.0,248.0,542523,9496,193.827,4.2,1.547562508716013,141606.0,0.06069629331878536,UP,0.04504706825047849,UP,0.03413300636945862,UP,5.585000000000001,0.03345535023560059,UP,24553.250499999995,35.145255338000005,346.638060718447,497649.0599999994,183310.0,259670,245780.0,0.05110303968436532,0.07253725805333304,0.060413077589726256,0.062452872913481346,0.057173731338180225,UP,UP,UP,UP
2017-10-31,54908.0,68604.0,73446.0,64366.0,-0.06320421,7029,19882.965,11.411,2.927,2.584,63.43,1.7047480922384253,98.202,2474.33,3.895,1101.0,439387,1346,7.4,325963.0,1191.0,248.0,536844,9804,194.801,4.1,1.5040773967762742,142050.0,0.06099761322604099,DOWN,0.04710782468066743,UP,0.03326890564944575,UP,5.640666666666667,0.03345535023560059,UP,24651.452499999996,35.082051128,348.3428088106854,500123.38999999943,184411.0,261016,246971.0,0.05055575040898301,0.07236797549478614,0.060368683673060086,0.06185467840920526,0.05740877225755711,UP,UP,UP,UP
2017-11-30,55115.0,68820.0,73674.0,64668.0,0.002432469,7072,19969.885,11.461,2.937,2.564,63.46,1.5686159179138452,102.1896,2474.33,3.922,1105.0,439051,1302,7.0,326083.67,1180.0,248.0,560535,9937,195.881,4.2,1.6094379124341003,142494.0,0.06124159790031804,UP,0.04820865491652151,UP,0.03584406750205582,UP,5.654,-0.04976835350396123,DOWN,24753.642099999997,35.084483597,349.9114247285993,502597.71999999945,185516.0,262318,248151.0,0.050101898891635674,0.0722860290479651,0.06032707880718533,0.061262726186272015,0.05685480231815458,UP,UP,UP,UP
2017-12-31,55322.0,69036.0,73902.0,64970.0,-0.058783228,7104,20056.805,11.511,2.947,2.544,63.49,1.667706820558076,102.0094,2474.33,3.95,1100.0,444967,1309,6.6,326204.34,1203.0,248.0,563267,9960,197.043,4.1,1.7749523509116738,142938.0,0.06148540206423985,DOWN,0.04930114126402983,UP,0.04109183197415761,UP,5.667333333333333,-0.01114593741749799,DOWN,24855.651499999996,35.025700369,351.57913154915735,505072.04999999946,186616.0,263627,249354.0,0.04980861509562763,0.07209187564698043,0.0602479767899601,0.060676918940521234,0.05700555992977528,UP,UP,UP,UP
2018-01-31,55419.0,69214.0,74029.0,65075.0,0.544774545,7107,20143.716,11.558,2.961,2.518,63.6,1.7404661748405046,100.8531,2476.0,4.032500000000001,1106.0,469639,1352,7.4,326325.0,1204.0,230.9,571783,9875,198.172,4.0,1.9878743481543455,143243.0,0.06172900022983222,UP,0.05038540196347501,UP,0.03843869172879915,UP,5.678999999999999,0.042703472482000335,UP,24956.504599999997,35.570474914,353.31959772399784,507548.04999999946,187722.0,264979,250558.0,0.04944721916210757,0.07189192789522968,0.06013555172133964,0.060566452907485455,0.05727721457252061,UP,UP,UP,UP
2018-02-28,55513.0,69394.0,74153.0,65178.0,0.453468997,7194,20259.976,11.608,2.961,2.538,63.7,1.7047480922384253,101.2208,2476.0,4.33,1111.0,480699,1332,7.6,326451.0,1290.0,230.9,578937,9910,199.133,4.1,2.0541237336955462,143547.0,0.062061307822613494,UP,0.05320321935759422,UP,0.04375698035710009,UP,5.702333333333333,0.03345535023560059,UP,25057.725399999996,36.023943911,355.0243458162363,510024.04999999946,188833.0,266311,251848.0,0.04887498751667084,0.07168101511170283,0.06019241990524994,0.06045707145167141,0.057555557587374594,UP,UP,UP,UP
2018-03-31,55607.0,69574.0,74277.0,65281.0,0.22611259,7203,20376.236,11.658,2.961,2.558,63.8,1.6486586255873816,100.3428,2476.0,4.444,1121.0,472716,1407,7.6,326577.0,1189.0,240.5,575068,9937,200.03,4.0,2.0014800002101243,143851.0,0.062393358993437995,UP,0.055996708293527146,UP,0.041962215800389904,UP,5.725666666666666,0.03670910565484378,UP,25158.068199999994,36.250056501,356.67300444182365,512500.04999999946,189954.0,267718,253037.0,0.04848689513851353,0.0715252590325808,0.060350350271181775,0.06034875867757482,0.0573902133643908,UP,UP,UP,UP
2018-04-30,55701.0,69754.0,74401.0,65384.0,0.397509156,7224,20492.492,11.7,2.97,2.568,63.9,1.7047480922384253,102.2486,2540.33,4.4675,1123.0,473172,1391,7.4,326703.0,1213.0,242.7,576621,10113,200.868,4.0,1.8718021769015913,144155.0,0.06272514179545335,UP,0.05876661907782265,UP,0.04342666649623661,UP,5.7459999999999996,0.021967831895962103,UP,25260.316799999993,36.647565657,358.3777525340621,515040.3799999995,191077.0,269109,254250.0,0.04838081010835775,0.07136495937313643,0.06055378871579536,0.06016225163828369,0.0577207791214244,UP,UP,UP,UP
2018-05-31,55795.0,69934.0,74525.0,65487.0,0.415891693,7263,20548.032,11.68,2.99,2.568,63.9,1.667706820558076,104.4935,2540.33,4.586,1130.0,474349,1331,7.5,326857.67,1263.0,245.0,579548,9974,201.682,3.8,1.4816045409242156,144459.0,0.06286538113056978,UP,0.057414271841150916,UP,0.047510520643800826,UP,5.7459999999999996,0.011487518339638573,UP,25364.810299999994,37.06345735,360.04545935462016,517580.7099999995,192207.0,270440,255513.0,0.048414442083405645,0.07126532577689546,0.060725850871293785,0.05997760965173171,0.05781267535440222,UP,UP,UP,UP
2018-06-30,55889.0,70114.0,74649.0,65590.0,0.15938757,7279,20603.572,11.66,3.01,2.568,63.9,1.824549292051046,102.1195,2540.33,4.57,1125.0,462564,1320,7.6,327012.34,1216.0,245.0,570055,9971,202.485,4.0,1.547562508716013,144763.0,0.0630054878051391,UP,0.05607102715064353,UP,0.045676456550451106,UP,5.7459999999999996,0.07873753442060505,UP,25466.929799999994,37.22284492,361.87000864667124,520121.0399999995,193332.0,271760,256729.0,0.04836333808689186,0.07112989708684848,0.06038661842232586,0.059794804878471844,0.05744005050141614,UP,UP,UP,UP
2018-07-31,55983.0,70294.0,74773.0,65693.0,0.006746326,7303,20659.102,11.641,3.019,2.574,63.9,1.840549633397487,102.2554,2441.33,4.5275,1125.0,462554,1328,7.6,327167.0,1169.0,245.1,559371,10006,203.097,3.8,1.2237754316221157,145067.0,0.06314543337194765,UP,0.054736154779545826,UP,0.04839314590822246,UP,5.744666666666667,0.026866160035131738,UP,25569.185199999993,37.229591246,363.7105582800687,522562.36999999953,194457.0,273088,257898.0,0.04840727924557288,0.0709794908678207,0.06033286283840038,0.05924095055378826,0.05715157121284515,UP,UP,UP,UP
2018-08-31,56077.0,70474.0,74897.0,65796.0,0.055554233,7332,20710.512,11.701,3.029,2.584,63.9,1.8870696490323797,101.8867,2441.33,4.55,1130.0,465457,1264,7.6,327312.0,1246.0,250.6,548672,9885,203.865,3.8,1.2237754316221157,145371.0,0.06327452705675318,UP,0.05171032698389803,UP,0.04791084548246665,UP,5.771333333333334,0.03369218235802144,UP,25671.07189999999,37.285145479,365.59762792910107,525003.6999999995,195587.0,274352,259144.0,0.048440492350267005,0.0708070086895445,0.05985287319601079,0.05869254952896112,0.05746535367942594,UP,UP,UP,UP
2018-09-30,56171.0,70654.0,75021.0,65899.0,0.116202518,7355,20761.922,11.761,3.039,2.594,63.9,1.9021075263969205,100.1267,2441.33,4.6275,1135.0,462496,1289,7.6,327457.0,1174.0,250.6,548741,9818,204.421,3.7,1.410986973710262,145675.0,0.06340350641458267,UP,0.04870854451771716,UP,0.049041725380020135,UP,5.797999999999999,0.10954514252479872,UP,25771.198599999992,37.401347997,367.499735455498,527445.0299999994,196722.0,275641,260318.0,0.04841328629542179,0.07061285585942781,0.05968770031218198,0.05814952157676649,0.057467133732888684,UP,UP,UP,UP
2018-10-31,56265.0,70834.0,75145.0,66002.0,0.176676346,7379,20813.325,11.82,3.055,2.618,63.93,1.9878743481543455,100.1888,2600.33,4.83,1142.0,459209,1275,7.4,327602.0,1116.0,250.6,533269,9907,205.025,3.8,1.2809338454620642,145979.0,0.06353235022985208,UP,0.045730071618019515,UP,0.04859367988246125,UP,5.8309999999999995,0.1536485477509371,UP,25871.387399999992,37.578024343,369.48760980365233,530045.3599999994,197864.0,276916,261434.0,0.04830180074483085,0.07041296373355067,0.05913250297480724,0.05810773981263246,0.05691094076375626,UP,UP,UP,UP
2018-11-30,56359.0,71014.0,75269.0,66105.0,-0.334934852,7386,20876.085,11.93,3.065,2.668,63.96,1.8718021769015913,97.8219,2600.33,4.866,1144.0,448823,1318,7.2,327709.0,1142.0,250.6,535057,9917,205.453,3.8,1.3609765531356006,146283.0,0.06370311770503709,DOWN,0.044378856660929444,UP,0.04344299109502921,UP,5.887666666666667,0.1767080481467729,UP,25969.20929999999,37.243089491,371.35941198055394,532645.6899999994,199008.0,278234,262576.0,0.04793894479797571,0.07020389322432469,0.058904978024521035,0.058066367718546646,0.05650313209126894,UP,UP,UP,UP
2018-12-31,56453.0,71194.0,75393.0,66208.0,-0.319396282,7416,20938.845,12.04,3.075,2.718,63.99,1.9878743481543455,99.0561,2600.33,4.6375,1149.0,458495,1338,9.0,327816.0,1052.0,249.0,516342,9884,205.83,3.9,1.62924053973028,146587.0,0.06387377370232082,DOWN,0.04303754866285305,UP,0.04298182257368503,UP,5.944333333333333,0.17561637964689927,UP,26068.265399999993,36.923693209,373.34728632870826,535246.0199999993,200157.0,279572,263628.0,0.0476335382503349,0.07004902895043248,0.058724636979424205,0.0580253992986486,0.05566544496313608,UP,UP,UP,UP
2019-01-31,56513.0,71506.0,75551.0,66486.0,0.190659667,7446,21001.591,12.146,3.071,2.774,64.2,1.8870696490323797,108.0762,2498.0,4.464,1154.0,463513,1295,8.7,327923.0,1246.0,250.7,519565,9787,206.213,4.0,1.8562979903656263,147057.0,0.0640442756378784,UP,0.04170581804665575,UP,0.046596761605767,UP,5.997,0.0808721817141242,UP,26176.341599999992,37.114352876,375.2343559777406,537744.0199999993,201311.0,280867,264874.0,0.047721516826834606,0.06988883092627526,0.05823067011572561,0.05779126143984658,0.05556381056506793,UP,UP,UP,UP
2019-02-28,56569.0,71814.0,75715.0,66760.0,0.422705314,7415,21097.481,12.086,3.0410000000000004,2.784,64.3,1.791759469228055,102.6641,2498.0,4.37,1142.0,469400,1304,8.8,328038.67,1337.0,250.5,519977,9862,206.649,3.8,1.824549292051046,147529.0,0.06431400602861852,UP,0.04050633524930326,UP,0.030257630316463186,UP,5.9703333333333335,0.04978072745049379,UP,26279.005699999994,37.537058189999996,377.0261154469687,540242.0199999993,202453.0,282171,266211.0,0.04758817885803831,0.06964473426874772,0.057848471377337285,0.05755934286925709,0.05546349649605177,UP,UP,UP,UP
2019-03-31,56625.0,72122.0,75879.0,67034.0,0.564135836,7439,21193.371,12.026000000000002,3.011,2.794,64.4,1.7227665977411035,101.9841,2498.0,4.265,1125.0,479943,1316,8.2,328154.34,1316.0,252.4,521651,10008,207.209,3.8,1.6486586255873816,148001.0,0.06458354626667438,UP,0.0393191242377092,UP,0.032238825301978455,UP,5.943666666666668,0.043969482557773214,UP,26380.989799999996,38.101194025999995,378.7488820447098,542740.0199999993,203578.0,283487,267527.0,0.04746501915408251,0.06926728624306361,0.05723207902424913,0.057329612176103224,0.05568477272790596,UP,UP,UP,UP
2019-04-30,56681.0,72430.0,76043.0,67308.0,0.529500161,7471,21289.268,11.968,2.974,2.791,64.5,1.7578579175523736,102.6135,2550.67,4.1425,1122.0,482738,1337,7.7,328270.0,1312.0,253.3,527291,10073,207.928,3.7,1.547562508716013,148473.0,0.06485291985256039,UP,0.038144520816930004,UP,0.03362004287897989,UP,5.9110000000000005,0.030678622159759878,UP,26483.603299999995,38.630694186999996,380.50673996226215,545290.6899999994,204700.0,284824,268839.0,0.047291139683861595,0.06886900449900274,0.05675494366060516,0.05707372325853765,0.055794652481607074,UP,UP,UP,UP
2019-05-31,56737.0,72738.0,76207.0,67582.0,0.212875859,7478,21361.178,11.848,2.9240000000000004,2.771,64.5,1.8718021769015913,101.4282,2550.67,4.072,1131.0,491227,1337,7.4,328423.33,1235.0,256.5,532890,10074,208.626,3.7,1.1631508098056809,148945.0,0.06504159737982072,UP,0.03880999245104395,UP,0.029172409930890767,UP,5.847666666666668,0.11545217630317306,UP,26585.031499999994,38.843570045999996,382.37854213916376,547841.3599999994,205831.0,286161,270074.0,0.04698553965298695,0.0684825274689736,0.05650432727068365,0.05682028165540285,0.055422706545403856,UP,UP,UP,UP
